V1,V2,V3,V4,V5,V6,V7,V8
10165.184,10365.11,10245.198,10355.128,10339.186,10559.194,10485.15,10549.134
11303.168,11385.128,11539.1,11633.084,11703.028,11787.036,11885.112,11985.156
11359.144,11445.122,11559.14,11659.94,11755.94,11835.94,11945.94,12055.94
11216.12,11255.136,11334.072,11455.14,11555.1,11655.1,11739.1,11827.1
1134.75,1144.75,1167.75,1181.75,1193.75,1203.75,1219.75,1237.75
9581.8,9497.8,9593.4,9649.8,9617.8,9643.4,9691.8,9701.8
2132.75,2122.75,2131.75,2134.75,2131.75,2137.75,2141.75,2147.75
8172.4,8178.4,8141.4,8087.4,8351.4,8357.4,8351.4,8237.4
2291.172,2307.148,2333.124,2351.092,2361.68,2377.36,2393.16,2411.04
9923.4,10095.8,9981.8,10095.8,10075.4,10085.4,10103.4,10139.4
3327.7,3341.7,3353.7,3361.7,3364.7,3381.7,3391.7,3401.7
4337.5,4351.75,4371.75,4381.75,4383.75,4401.75,4407.75,4421.75
1257.85,1203.85,1201.85,1263.85,1273.85,1207.85,1247.85,1263.85
1891.75,1843.75,1891.75,1933.75,1931.75,1893.75,1931.75,1945.75
1084.93,1087.98,1094.98,1097.98,1103.98,1107.98,1104.98,1106.98
5357.8,5351.7,5397.7,5401.7,5523.7,5467.7,5551.7,5497.7
1007.94,1003.94,1014.94,1011.94,1021.94,1015.94,1022.94,1024.94
3344.0,3421.0,3457.4,3523.4,3427.4,3571.4,3597.4,3623.4
4857.096,4921.156,4987.164,4987.144,4997.092,4957.116,5003.108,5027.1
1134.5,1117.5,1134.5,1162.5,1166.5,1162.5,1174.5,1181.5
1014.7,1006.7,1021.7,1034.7,1034.7,1027.7,1037.7,1042.7
13745.92,13395.64,13775.96,13795.8,13975.8,14245.8,14395.8,14585.8
6003.92,6001.92,6077.92,6043.92,6131.92,6157.92,6183.92,6209.92
6867.148,6901.084,6972.1,6977.116,7003.132,7031.148,7071.156,7097.164
2771.156,2824.4,2871.148,2907.8,2927.4,2973.8,3003.6,3031.4
6650.75,7200.75,6880.75,6700.75,6730.75,7500.75,6880.75,6700.75
9910.75,10055.75,10055.75,9975.75,10055.75,10135.75,10135.75,10095.75
7900.75,8430.75,8170.75,8000.75,8170.75,9000.75,8350.75,8350.75
6970.75,7360.75,6975.75,6885.75,7190.75,7600.75,7075.75,7075.75
6700.75,6970.75,6620.75,6650.75,6880.75,7160.75,6700.75,6730.75
6880.75,6700.75,6610.75,6650.75,7160.75,6880.75,6680.75,6700.75
10040.75,10650.75,10285.75,10240.75,10185.75,10750.75,10395.75,10385.75
7840.75,8790.75,7700.75,7770.75,7890.75,9000.75,7850.75,7930.75
13740.75,12375.75,13880.75,12475.75,13985.75,12575.75,14200.75,12575.75
7200.75,7360.75,6880.75,7190.75,7360.75,7480.75,7070.75,7300.75
8172.0,7892.0,8082.0,7642.0,8352.0,8082.0,8172.0,7842.0
1484.96,1491.92,1507.96,1515.92,1531.96,1541.92,1557.96,1563.92
7943.9,7843.7,7941.9,8007.7,8171.7,8141.7,8171.7,8351.7
3800.75,3740.75,3850.75,3920.75,3950.75,3970.75,3990.75,4040.75
3800.75,3730.75,3880.75,3920.75,3925.75,3950.75,3975.75,4000.75
9695.7,9633.4,9611.7,9617.4,9653.7,9671.7,9687.7,9693.7
4527.4,4531.8,4553.8,4561.8,4564.8,4573.8,4577.8,4581.8
1037.94,1041.18,1044.94,1052.94,1057.94,1062.94,1064.94,1070.94
1115.67,1117.67,1119.67,1121.67,1123.67,1131.67,1133.67,1135.67
1107.91,1106.91,1107.91,1109.91,1108.91,1106.91,1107.91,1108.91
6700.75,6735.75,6785.75,6705.75,6725.75,6700.75,6725.75,6745.75
9791.6,9891.6,10059.6,10149.6,10055.6,10155.6,10255.6,10355.6
4791.64,4857.64,4931.64,4957.64,4933.64,4981.64,4987.64,5073.64
1291.75,1279.75,1295.75,1301.75,1303.75,1311.75,1321.75,1331.75
1133.75,1134.75,1138.75,1142.75,1154.75,1162.75,1168.75,1174.75
1168.75,1169.75,1173.75,1177.75,1181.75,1185.75,1191.75,1197.75
1207.4,1233.8,1231.4,1243.8,1244.8,1257.4,1261.8,1267.4
13440.75,13750.75,13455.75,13900.75,13575.75,13875.75,13675.75,14275.75
9730.75,8790.75,9360.75,12015.75,10050.75,9110.75,9590.75,11900.75
14059.96,14255.96,14455.96,14585.96,14715.96,14805.96,14915.96,15035.96
16139.92,16255.96,16407.4,16475.8,16575.4,16685.8,16805.8,16905.8
989.9,989.7,992.2,993.8,994.2,997.8,1004.2,1002.8
8177.0,8431.0,8431.0,8487.0,8553.0,8597.0,8637.0,8637.0
7552.75,7514.75,7483.75,7521.75,7557.75,7581.75,7607.75,7643.75
3994.75,3927.75,4073.75,4071.75,4174.75,4141.75,4201.75,4187.75
5521.75,5557.75,5623.75,5659.75,5685.75,5707.75,5743.75,5777.75
4387.7,4437.7,4473.7,4500.7,4531.7,4555.7,4581.7,4623.7
1067.8,1074.7,1084.7,1100.7,1103.7,1107.7,1114.7,1121.7
1107.96,1108.92,1109.44,1114.12,1112.88,1117.36,1121.64,1123.0
2607.86,2621.94,2635.18,2651.98,2657.94,2671.9,2677.94,2693.98
2407.92,2433.92,2481.92,2497.92,2477.92,2493.92,2521.92,2531.92
1662.2454,1673.0754,1692.1514,1705.895,1725.5302,1745.1954,1764.855,1783.875
1654.8,1641.8,1661.8,1671.8,1677.8,1693.8,1701.8,1711.8
1054.99,1024.95,1043.95,1055.95,1071.95,1067.95,1073.95,1077.95
1501.8,1453.8,1491.8,1533.8,1551.8,1511.8,1537.8,1553.8
2934.196,2979.1,3017.148,3051.144,3083.1,3124.076,3155.044,3185.02
9931.8,10045.8,10065.8,10165.8,10155.8,10210.8,10235.8,10300.8
3828.148,3881.156,3957.92,3993.92,4041.92,4071.92,4103.92,4131.92
9170.75,9610.75,9740.75,9380.75,9340.75,9930.75,9890.75,9580.75
3844.75,4132.75,4062.75,4077.75,3947.75,4191.75,4187.75,4203.75
2733.75,2873.75,2883.75,2877.75,2827.75,2911.75,2953.75,2933.75
6520.75,6560.75,6650.75,6680.75,6700.75,6725.75,6750.75,6785.75
6372.92,6481.8,6574.8,6651.6,6707.8,6707.8,6793.8,6881.8
8437.92,8433.64,8431.16,8437.92,8467.92,8481.64,8557.64,8583.64
4005.75,4075.75,4133.75,4130.75,4075.75,4130.75,4195.75,4185.75
1807.7,1833.7,1861.7,1891.7,1921.7,1947.7,1973.7,2001.7
1627.7,1633.7,1641.7,1647.7,1653.7,1661.7,1671.7,1677.7
4181.75,4207.75,4233.75,4231.75,4237.75,4233.75,4231.75,4227.75
12985.7,12655.7,12775.7,13000.7,13300.0,13355.0,13475.0,13555.0
2326.8,2351.7,2361.7,2381.7,2401.7,2421.7,2441.7,2457.7
1118.94,1122.98,1125.94,1131.94,1133.94,1137.94,1143.94,1149.94
1202.9,1207.7,1217.9,1233.7,1235.7,1241.7,1247.7,1253.7
2204.96,2244.8,2261.8,2301.96,2353.84,2327.92,2353.92,2383.64
1108.67,1114.91,1117.91,1123.67,1122.95,1131.67,1137.95,1143.95
6610.75,6930.75,6880.75,8170.75,6550.75,7070.75,6970.75,8350.75
12050.75,11695.75,12375.75,11685.75,12355.75,11875.75,12315.75,11875.75
6650.75,6885.75,6650.75,7200.75,6700.75,7200.75,6700.75,7500.75
6650.75,7500.75,6700.75,6880.75,6690.75,7900.75,6730.75,6880.75
6200.75,6610.75,6350.75,8170.75,6390.75,6700.75,6500.75,8350.75
9500.75,10000.75,9110.75,10200.75,9730.75,10055.75,9360.75,10150.75
9000.75,9700.75,9340.75,9000.75,9170.75,10060.75,9500.75,9110.75
6970.75,7600.75,7200.75,7190.75,7075.75,7930.75,7300.75,7200.75
7200.75,7360.75,7075.75,7500.75,7360.75,7510.75,7360.75,7550.75
10085.7,10240.7,10285.7,10475.7,10665.7,10715.7,10775.7,10855.7
7367.7,7483.7,7583.7,7681.7,7823.7,7921.7,8015.7,8097.7
2307.7507,2356.3455,2393.1357,2435.913,2471.6924,2503.4001,2537.1748,2567.0464
2733.99,2777.95,2823.95,2871.95,2887.95,2923.95,2961.95,2991.95
1933.7,1983.7,1987.7,1981.7,1991.7,2001.7,2011.7,2021.7
1497.8,1515.8,1531.8,1555.8,1565.8,1577.8,1587.8,1603.8
5253.7,5321.7,5397.7,5481.7,5557.7,5623.7,5689.7,5771.7
1054.95,1064.95,1073.85,1083.85,1091.85,1101.85,1107.85,1113.85
1147.95,1157.95,1173.95,1181.95,1191.95,1201.95,1207.95,1223.95
3809.95,3855.75,3921.95,3955.75,3973.75,4005.75,4035.75,4060.75
1156.89,1162.95,1164.79,1171.95,1174.89,1181.95,1184.95,1191.95
4793.4,4747.4,4793.4,4855.4,4857.4,4877.4,4933.4,4951.4
3717.6677,3773.3352,3857.0032,3927.905,3967.0,4015.0,4073.0,4141.0
1623.75,1673.75,1647.75,1751.75,1673.75,1787.75,1679.75,1821.75
9890.75,9895.75,10055.75,10040.75,10055.75,10100.75,10135.75,10155.75
8930.75,8925.75,8970.75,8980.75,9110.75,9110.75,9140.75,9175.75
7360.75,8171.75,7360.75,7500.75,7500.75,8431.75,7500.75,7750.75
11000.75,10040.75,10270.75,10075.75,11300.75,10850.75,10685.75,10085.75
6881.95,7017.11,6657.95,6701.95,6971.85,7077.85,6707.85,6737.85
10710.75,10700.75,11050.75,10775.75,11000.75,11050.75,11175.75,10875.75
1783.75,1577.5,1891.75,1577.5,1931.75,1607.5,1897.75,1587.5
13740.75,12575.75,14385.75,12375.75,14440.75,13375.75,14585.75,12475.75
9730.75,10055.75,10700.75,10385.75,9900.75,10185.75,10745.75,10485.75
10055.75,10575.75,10640.75,10085.75,10085.75,10705.75,10725.75,10195.75
1545.75,1567.75,1571.75,1575.75,1577.75,1583.75,1591.75,1597.75
11740.75,10775.75,12700.75,11300.75,12040.75,11075.75,12900.75,11375.75
10750.75,11650.75,11375.75,10675.75,11050.75,11800.75,11675.75,10775.75
13000.75,13300.75,13465.75,13375.75,13375.75,13475.75,13575.75,13585.75
4072.1912,4473.185,4437.1943,4231.1655,4331.1533,4640.1333,4502.131,4233.156
1893.75,2007.75,2083.75,1997.75,2017.75,2133.75,2183.75,2045.75
9730.75,9890.75,10060.75,9875.75,9730.75,9900.75,10150.75,9960.75
9410.75,9670.75,9600.75,9410.75,9510.75,9700.75,9640.75,9500.75
10280.75,10085.75,10085.75,10095.75,10550.75,10495.75,10195.75,10255.75
12580.75,11775.75,12915.75,11875.75,12955.75,11975.75,13035.75,12075.75
10580.75,10740.75,10585.75,10765.75,10680.75,11100.75,10775.75,11075.75
8740.75,8795.75,8920.75,9000.75,8950.75,9110.75,9170.75,9185.75
7550.75,8171.75,7677.75,7677.75,7757.75,8351.75,7931.75,7891.75
2450.75,2350.75,2350.75,2300.75,2350.75,2350.75,2350.75,2400.75
1841.75,1847.75,1867.75,1891.75,1897.75,1923.75,1940.75,1957.75
6521.64,6567.36,6627.0,6677.4,6701.8,6727.8,6703.6,6731.8
1575.7,1587.4,1620.0,1640.0,1657.4,1673.4,1685.0,1703.0
6243.75,6341.75,6653.75,6707.75,6703.75,6707.75,6883.75,6931.75
6167.85,6207.85,6273.85,6303.85,6357.85,6397.85,6473.85,6521.85
2777.5,2833.5,2877.5,2913.5,2945.5,2977.5,3013.5,3041.5
2487.7,2523.7,2557.7,2571.7,2591.7,2623.7,2639.7,2657.7
1144.9,1164.7,1177.7,1183.4,1191.8,1201.8,1207.8,1223.4
4234.8,4284.4,4363.8,4431.8,4503.8,4521.8,4583.8,4641.8
1553.8,1571.8,1577.8,1583.8,1601.8,1607.8,1623.8,1629.8
10540.75,10640.75,10700.75,10710.75,10735.75,10765.75,10835.75,10885.75
3887.4,3857.4,3941.4,3923.4,4001.7,3927.4,4007.7,3957.7
5827.156,5927.156,6015.156,6107.156,6187.156,6271.156,6353.156,6437.156
5854.148,5924.156,6001.148,6072.14,6134.132,6204.124,6274.116,6344.1
1757.7,1791.7,1827.7,1871.7,1891.7,1931.7,1957.7,1987.7
1203.87,1219.75,1241.75,1253.75,1264.75,1281.75,1293.75,1301.75
8091.8,8171.8,8351.8,8431.8,8531.8,8631.8,8711.8,8791.8
11380.75,11940.75,11750.75,11375.75,11650.75,12170.75,11875.75,11475.75
8430.75,9180.75,8630.75,8430.75,8630.75,9550.75,8630.75,8430.75
8630.75,8350.75,8430.75,8430.75,8920.75,8630.75,8630.75,8630.75
10480.75,8630.75,9000.75,8170.75,10585.75,8790.75,9110.75,8350.75
8630.75,9031.75,8921.75,8630.75,9000.75,9281.75,9181.75,8630.75
12180.75,10875.75,12485.75,10875.75,12465.75,11075.75,12575.75,11075.75
2170.75,2200.75,2230.75,2250.75,2240.75,2300.75,2350.75,2370.75
7427.75,7481.75,7557.75,7603.75,7677.75,7707.75,7781.75,7853.75
897.49,903.9,911.7,913.2,918.1,920.8,928.4,934.0
2653.8,2671.8,2691.8,2713.8,2731.8,2747.8,2767.8,2783.8
10339.7,10395.7,10403.7,10455.7,10507.7,10559.7,10605.7,10639.7
1156.82,1163.98,1182.98,1191.94,1195.94,1205.94,1215.94,1223.94
1134.7,1152.7,1162.7,1173.7,1167.7,1181.7,1193.7,1201.7
2773.8,2733.8,2755.8,2787.8,2831.8,2777.8,2821.8,2851.8
1890.75,1910.75,1940.75,1975.75,2000.75,2025.75,2055.75,2080.75
2218.75,2205.94,2231.75,2244.75,2261.75,2254.75,2271.75,2291.75
3247.7,3233.4,3271.7,3301.4,3342.7,3362.7,3382.7,3412.7
2245.85,2237.85,2242.85,2247.85,2252.85,2247.85,2251.85,2254.85
4434.7,4439.7,4433.7,4467.7,4437.7,4502.7,4477.7,4494.7
3591.92,3654.88,3723.64,3749.12,3807.84,3883.64,3957.2,4003.92
1821.8,1831.8,1853.8,1871.8,1867.8,1891.8,1897.8,1903.8
3011.96,3051.96,3101.92,3131.92,3157.92,3183.92,3209.92,3235.92
5293.96,5353.04,5393.92,5423.92,5437.92,5507.92,5553.92,5581.92
1297.148,1303.132,1297.168,1311.1,1331.14,1331.156,1332.14,1334.136
10795.136,10959.168,11036.1,11083.156,10895.136,11059.156,11155.1,11225.156
8633.139,9731.142,10075.198,8741.187,8637.139,9891.142,10595.198,9001.187
3840.75,3920.75,3940.75,3950.75,3975.75,3990.75,4015.75,4035.75
8081.7,7941.7,8001.7,8011.7,8081.7,8171.7,8201.7,8231.7
918.75,914.75,917.75,921.75,928.75,934.75,942.75,948.75
6693.7,6727.7,6803.7,6883.7,6881.7,6971.7,7071.7,7151.7
9530.75,9600.75,9700.75,9745.75,9895.75,10055.75,10100.75,10145.75
8220.75,8350.75,8350.75,8430.75,8350.75,8430.75,8480.75,8550.75
7133.75,7164.75,7227.75,7361.75,7437.75,7477.75,7553.75,7643.75
5395.4,5437.4,5521.4,5557.4,5593.4,5623.4,5671.4,5701.4
1034.95,1041.95,1044.95,1052.95,1057.95,1063.95,1070.95,1077.95
5983.1,6021.7,6061.4,6101.1,6131.7,6181.4,6201.7,6231.4
9420.75,9560.75,9700.75,9810.75,9930.75,10055.75,10135.75,10235.75
6612.8,6617.6,6657.4,6703.4,6657.4,6701.4,6677.4,6703.4
3344.156,3384.1,3427.084,3461.084,3493.084,3531.084,3571.084,3597.084
8633.92,8431.64,8351.92,8357.64,8357.92,8353.64,8431.92,8437.64
6061.92,6137.8,6183.4,6203.8,6241.8,6307.8,6361.8,6387.8
2403.2346,2434.1047,2471.1506,2487.1877,2523.1006,2552.1006,2577.1506,2593.1506
6374.108,6883.112,6620.2197,6704.22,6700.176,7363.1113,6697.1025,6883.144
13075.85,13335.85,13395.85,13465.85,13535.85,13655.85,13725.85,13800.85
10580.75,10585.75,10700.75,10710.75,10700.75,10720.75,10740.75,10760.75
12180.75,13440.75,13300.75,12380.75,12580.75,13750.75,13600.75,12480.75
8172.5,9001.75,8172.5,9131.75,8352.5,9171.75,8352.5,9177.5
1534.7327,1621.1721,1583.8357,1621.4493,1577.9851,1691.185,1673.4478,1703.3057
7500.75,8000.75,7890.75,8170.75,7500.75,8170.75,8000.75,8350.75
8430.75,9110.75,9180.75,8630.75,8630.75,9380.75,9360.75,8630.75
13380.75,12375.75,13700.75,12375.75,13750.75,12575.75,13850.75,12475.75
7500.75,8175.75,7200.75,8171.75,7500.75,8431.75,7500.75,8351.75
7560.75,7360.75,7200.75,8170.75,7850.75,7680.75,7550.75,8350.75
8790.75,10050.75,8630.75,9920.75,8630.75,10140.75,8790.75,9930.75
8350.75,9031.75,8430.75,8430.75,8500.75,9281.75,8480.75,8630.75
8630.75,9890.75,9000.75,12040.75,8630.75,10080.75,9770.75,12340.75
7891.182,8637.192,8172.182,8357.144,8172.182,9111.1,8351.144,8483.1
8000.75,8630.75,8350.75,8170.75,8350.75,9001.75,8630.75,8350.75
8630.75,9110.75,8630.75,8430.75,8630.75,9340.75,8630.75,8500.75
7360.75,8172.5,7750.75,8720.75,7360.75,8430.75,7940.75,9000.75
6380.75,6885.75,6900.75,8100.75,6200.75,6930.75,7000.75,8350.75
7880.75,9110.75,7890.75,10240.75,7940.75,9730.75,7940.75,10285.75
8630.75,9380.75,8790.75,8630.75,8670.75,9430.75,8920.75,8630.75
8350.75,9171.75,8790.75,8430.75,8430.75,9371.75,8790.75,8430.75
1573.2914,1716.4377,1575.1844,1621.4642,1597.9387,1801.5144,1643.1332,1673.1912
7500.75,8175.75,7550.75,7830.75,7700.75,8350.75,7750.75,7930.75
1301.75,1283.75,1331.75,1334.75,1331.75,1337.75,1342.75,1346.75
6880.75,7000.75,6700.75,7075.75,6930.75,7200.75,6880.75,7150.75
12050.75,12150.75,12185.75,12225.75,12175.75,12250.75,12285.75,12315.75
3591.91,3746.12,3597.75,3663.91,3661.75,3803.75,3657.75,3713.75
7000.75,7700.75,7075.75,7165.75,7150.75,8000.75,7200.75,7200.75
11110.75,10075.75,11300.75,10675.75,11300.75,10800.75,11500.75,10700.75
6980.75,7010.75,7070.75,7080.75,7160.75,7200.75,7190.75,7160.75
7755.9897,8631.145,7931.5557,8001.907,8177.9805,9001.71,8177.836,8351.536
7200.75,7940.75,7680.75,7360.75,7360.75,8171.75,7940.75,7480.75
7480.75,8011.75,7500.75,7485.75,7530.75,8351.75,7550.75,7565.75
6700.75,6880.75,6700.75,6980.75,6900.75,7160.75,6700.75,7070.75
7800.75,7775.75,7840.75,7890.75,7980.75,8000.75,8050.75,8120.75
6130.75,6620.75,6360.75,6200.75,6380.75,6880.75,6560.75,6300.75
8172.5,7750.0,8432.5,7890.0,8352.5,7940.0,8630.0,8000.0
7070.75,7480.75,6880.75,7360.75,7200.75,7550.75,6970.75,7360.75
7890.75,8630.75,8170.75,7940.75,8170.75,9111.75,8350.75,8170.75
4858.199,4984.159,4743.92,4861.94,5152.111,5172.01,4981.9,5077.98
6650.75,6880.75,6700.75,6400.75,6880.75,7070.75,6700.75,6560.75
13010.75,11375.75,13000.75,11375.75,13300.75,11385.75,13250.75,11375.75
7360.75,8170.75,7500.75,7550.75,7680.75,8480.75,7700.75,7750.75
7200.75,7800.75,7550.75,7700.75,7850.75,8350.75,8000.75,8100.75
11340.75,10800.75,11300.75,10075.75,11380.75,11380.75,11300.75,10480.75
13300.75,11650.75,13310.75,11675.75,13350.75,11750.75,13375.75,11775.75
6700.75,6550.75,6365.75,6490.75,6880.75,6700.75,6620.75,6670.75
10253.175,9870.95,10055.85,10285.85,10430.75,10285.75,10455.75,10710.75
13480.75,13350.75,13740.75,13395.75,13700.75,13695.75,13895.75,13775.75
12080.75,10775.75,12350.75,10675.75,12185.75,11075.75,12310.75,10785.75
7190.75,7550.75,7480.75,7200.75,7360.75,7930.75,7850.75,7360.75
8172.75,10055.75,8630.75,8430.75,8352.75,10195.75,8630.75,8480.75
11680.75,10075.75,12040.75,10375.75,11885.75,10585.75,12110.75,10485.75
1487.3357,1584.1942,1533.9897,1531.8932,1517.8917,1641.1982,1573.9594,1571.965
12940.75,11375.75,13740.75,11375.75,13540.75,11475.75,14240.75,11475.75
10055.75,10255.75,10085.75,9875.75,10250.75,10440.75,10395.75,10085.75
9180.75,10080.75,10080.75,9180.75,9340.75,10160.75,10180.75,9180.75
11940.75,11300.75,12540.75,11075.75,12075.75,12000.75,12575.75,11175.75
8000.75,8175.75,8350.75,8350.75,8430.75,8480.75,8630.75,8650.75
7670.75,8175.75,8050.75,7750.75,7850.75,8430.75,8140.75,7880.75
6880.75,6885.75,7360.75,7480.75,6970.75,7070.75,7550.75,7640.75
6400.75,5590.75,6700.75,6260.75,6700.75,5650.75,6880.75,6390.75
6660.75,6290.75,6650.75,6500.75,6700.75,6650.75,6700.75,6690.75
5000.75,5200.75,5300.75,5500.75,5500.75,5600.75,5700.75,5800.75
3844.0,3884.0,3921.0,3957.0,3977.0,4003.0,4031.0,4057.0
3293.75,3332.75,3352.75,3362.75,3394.75,3414.75,3432.75,3451.75
7307.148,7393.108,7481.64,7577.216,7653.092,7739.84,7837.44,7923.16
4083.4,4105.8,4134.4,4153.8,4177.8,4197.8,4217.8,4237.8
1122.85,1124.65,1127.85,1133.75,1134.75,1141.75,1147.75,1153.75
5857.0,5851.0,5887.0,5921.0,5957.0,6001.0,6031.0,6061.0
2240.75,2250.75,2230.75,2300.75,2300.75,2350.75,2350.75,2400.75
6700.75,6620.75,6700.75,6650.75,6900.75,7000.75,6680.75,6700.75
6620.75,6540.75,6700.75,6700.75,6850.75,6880.75,6720.75,6650.75
1084.46,1090.14,1094.74,1101.18,1107.02,1108.86,1114.74,1121.18
1205.75,1201.75,1207.75,1217.75,1231.75,1233.75,1237.75,1243.75
1344.75,1327.75,1297.75,1333.75,1371.75,1357.75,1347.75,1371.75
1061.85,1064.75,1071.75,1077.75,1081.75,1087.75,1093.75,1099.75
1131.75,1114.75,1132.75,1134.75,1137.75,1131.75,1133.75,1135.75
3877.96,3931.92,3967.92,4003.92,3957.92,4007.92,4043.92,4071.92
10480.75,10540.75,10700.75,10750.75,10720.75,10775.75,10855.75,10955.75
1291.75,1297.75,1333.75,1373.75,1385.75,1427.75,1455.75,1473.75
4710.75,4740.75,4745.75,4790.75,4775.75,4790.75,4855.75,4930.75
10379.9,10385.9,10419.9,10444.9,10459.9,10500.9,10529.9,10559.9
9287.7,9311.7,9341.7,9324.7,9332.7,9351.7,9361.7,9381.7
1102.95,1104.85,1115.85,1121.95,1123.95,1134.95,1144.95,1154.95
3417.7,3437.7,3463.7,3481.7,3501.7,3522.7,3534.7,3552.7
1027.95,1034.85,1042.95,1050.75,1054.75,1062.75,1070.75,1077.75
1057.94,1064.94,1073.94,1079.94,1084.94,1091.94,1100.94,1106.94
1334.84,1344.92,1351.92,1357.96,1361.92,1373.96,1381.92,1391.96
6523.7,6611.7,6683.7,6701.7,6737.7,6811.7,6885.7,6971.7
2811.7,2861.7,2887.7,2921.7,2960.7,2991.7,3023.7,3051.7
4201.75,4234.75,4238.75,4232.75,4234.75,4238.75,4242.75,4256.75
8172.8,8352.8,8637.8,8723.8,8637.8,8673.8,8741.8,8657.8
1437.9,1455.7,1471.7,1473.7,1481.7,1492.7,1501.7,1512.7
5281.75,5351.75,5391.75,5427.75,5481.75,5527.75,5563.75,5591.75
10215.7,10184.7,10235.7,10255.7,10255.7,10305.7,10299.7,10333.7
4747.964,4823.92,4901.84,4977.64,4997.16,5073.92,5141.68,5177.36
3037.4,3063.4,3091.4,3117.4,3133.4,3159.4,3175.4,3191.4
1117.92,1124.92,1134.92,1144.92,1152.92,1162.92,1168.92,1174.92
2823.4,2861.7,2881.7,2913.7,2927.7,2947.7,2975.7,2991.7
3394.5,3418.5,3451.5,3461.5,3531.5,3467.5,3523.5,3552.5
1101.9,1093.66,1097.86,1103.94,1111.78,1104.86,1107.94,1111.94
5357.7,5423.4,5521.7,5551.7,5623.7,5681.7,5707.7,5793.7
4797.7,4851.7,4867.7,4851.7,4877.7,4883.7,4901.7,4921.7
1187.5,1192.5,1191.5,1187.5,1192.5,1197.5,1201.5,1203.5
9591.75,9691.75,9737.75,9863.75,10051.75,10155.75,10259.75,10359.75
9855.0,10049.0,10159.0,10273.0,10359.0,10507.0,10595.0,10727.0
8530.75,8550.75,8585.75,8600.75,8660.75,8685.75,8700.75,8725.75
1106.99,1112.99,1121.99,1128.99,1134.99,1142.99,1154.99,1162.99
1107.9,1117.7,1131.7,1137.4,1143.4,1157.4,1161.4,1167.4
1981.8,2007.8,2033.8,2055.8,2073.8,2095.8,2123.8,2141.8
1133.75,1149.75,1137.75,1147.75,1144.75,1163.75,1157.75,1163.75
1589.156,1605.92,1641.84,1637.44,1643.96,1671.92,1677.36,1703.16
3727.148,3773.1,3815.148,3853.1,3883.1,3927.1,3957.1,3991.1
1134.18,1147.94,1165.94,1175.94,1184.94,1197.94,1207.94,1217.94
8350.75,9000.75,10500.75,11000.75,10700.75,11300.75,11500.75,11600.75
2880.75,2910.75,3040.75,3030.75,3080.75,3130.75,3150.75,3130.75
3667.8,3663.4,3701.8,3725.4,3747.8,3771.8,3787.8,3803.8
4983.75,5001.75,5077.75,5123.75,5153.75,5181.75,5217.75,5243.75
4621.75,4657.75,4701.75,4697.75,4727.75,4747.75,4793.75,4797.75
8637.7,8797.7,8743.7,8747.7,8743.7,8797.7,8843.7,8871.7
7750.75,7500.75,7500.75,7500.75,8100.75,7900.75,8000.75,8000.75
10440.75,10175.75,10295.75,10375.75,10555.75,10605.75,10585.75,10650.75
7777.7,7867.4,7933.4,8001.7,8047.7,8103.7,8171.7,8223.7
1837.5,1863.75,1891.75,1897.5,1921.75,1947.75,1973.75,1991.75
9111.7,9117.7,9173.7,9331.7,9421.7,9537.7,9623.7,9701.7
1457.7,1471.7,1481.7,1491.7,1477.7,1491.7,1501.7,1511.7
2867.5,2887.5,2913.5,2925.0,2955.0,2971.0,2995.0,3005.0
1573.75,1581.75,1591.75,1603.75,1603.75,1621.75,1627.75,1637.75
1625.2,1647.148,1673.1,1691.052,1717.004,1737.052,1757.1,1783.148
10549.84,10655.92,10749.8,10819.8,10935.8,11041.6,11095.8,11239.6
3307.14,3346.92,3394.8,3427.8,3463.8,3487.8,3537.8,3573.8
2527.75,2551.75,2571.75,2581.75,2587.75,2611.75,2621.75,2631.75
1116.88,1114.98,1122.98,1131.98,1132.98,1136.98,1144.98,1152.98
2357.8,2357.8,2377.8,2393.4,2377.8,2357.8,2387.8,2393.4
5884.92,5921.64,6003.16,6061.0,6137.92,6203.76,6251.64,6391.92
3335.905,3365.8896,3411.9353,3437.625,3463.2698,3493.1333,3531.819,3559.4236
4071.75,4144.75,4201.75,4231.75,4281.75,4283.75,4351.75,4433.75
2884.75,2925.75,2957.75,2994.75,3023.75,3055.75,3073.75,3097.75
4500.75,4535.75,4585.75,4620.75,4650.75,4680.75,4700.75,4725.75
4857.64,4717.8,4857.8,4857.8,4933.8,4747.8,4853.8,4873.8
9501.7,9571.7,9587.7,9641.7,9687.7,9703.7,9721.7,9737.7
4895.5,4937.5,4983.5,4987.5,5017.5,5073.5,5107.5,5137.5
1125.85,1133.95,1142.85,1154.75,1164.75,1174.75,1181.75,1187.75
1257.75,1253.75,1261.75,1271.75,1273.75,1271.75,1277.75,1283.75
1154.91,1157.95,1164.95,1167.95,1171.95,1166.95,1164.95,1162.95
6885.75,6915.75,6885.75,6930.75,6887.75,6975.75,6967.75,6977.75
13710.75,13350.75,13355.75,13375.75,13375.75,13350.75,13335.75,13315.75
1094.8,1102.8,1108.8,1116.8,1122.8,1124.8,1132.8,1140.8
5521.8,5591.8,5641.8,5683.8,5727.8,5791.8,5853.8,5923.8
10430.5,10385.5,10445.5,10475.5,10535.7,10565.7,10600.7,10655.7
7701.75,7757.75,7743.75,7777.75,7843.75,7861.75,7941.75,7937.75
